url,size,# of outlinks,content type
http://www.latimes.com/travel/hawaii/,250195,76,text/html
http://www.latimes.com/travel/california/la-tr-d-death-valley-postcard-20150125-story.html,274330,69,text/html
http://www.latimes.com/travel/la-tr-ski-northstar-at-tahoe-20161211-story.html,244473,75,text/html
http://www.latimes.com/travel/mexico/,246141,74,text/html
http://www.latimes.com/travel/california/la-tr-durango-postcards-mainbar-20140620-story.html,264612,73,text/html
http://www.latimes.com/travel/la-tr-postcards-from-the-west-union-station-20131121-dto-htmlstory.html,183978,96,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-go-basque-in-bakersfield-with-an-epic-1486408659-htmlstory.html,158711,51,text/html
http://www.latimes.com/travel/la-tr-squaw-valley-20161214-story.html,1446510,64,text/html
http://www.latimes.com/travel/deals/la-tr-antelope-valley-poppies-bloom-forecast-20170213-story.html,184846,57,text/html
http://www.latimes.com/travel/la-tr-koningsdam-20170129-story.html,278954,74,text/html
http://www.latimes.com/travel/photos/,273832,79,text/html
http://www.latimes.com/travel/california/la-tr-d-alaska-postcards-20140831-story.html,280829,72,text/html
http://www.latimes.com/travel/themeparks/la-tr-seaworld-san-diego-orca-encounter-20170216-story.html,252687,77,text/html
http://www.latimes.com/travel/la-tr-d-nps-golden-gate-20160131-htmlstory.html,170658,97,text/html
http://www.latimes.com/travel/la-tr-overwater-bungalows-photos-20170202-photogallery.html,186906,42,text/html
http://www.latimes.com/travel/cruises/la-tr-haida-gwaii-photos-20170129-photogallery.html,186338,43,text/html
http://www.latimes.com/travel/deals/la-tr-hawaii-waikiki-ali-tower-hotel-20170214-story.html,236203,67,text/html
http://www.latimes.com/travel/cruises/,264139,79,text/html
http://www.latimes.com/travel/california/la-tr-d-seattle-postcard-20141012-story.html,291004,102,text/html
http://www.latimes.com/travel/la-tr-postcards-san-diego-20131025-dto-htmlstory.html,185385,79,text/html
http://www.latimes.com/travel/la-tr-romantic-20170212-story.html,247177,74,text/html
http://www.latimes.com/travel/la-tr-roadtrips-20160626-htmlstory.html,236591,174,text/html
http://www.latimes.com/travel/la-tr-nps-tule-lake-20161115-htmlstory.html,207222,80,text/html
http://www.latimes.com/travel/la-tr-nps-animals-olympic-everglades-20150328-htmlstory.html,166771,82,text/html
http://www.latimes.com/travel/la-tr-escape-two-bunch-palms-20170212-story.html,255842,58,text/html
http://www.latimes.com/travel/la-tr-hawaii-ukuklele-picnic-20170125-story.html,230867,63,text/html
http://www.latimes.com/travel/la-tr-d-grand-canyon-mainbar-20150419-story.html,270247,69,text/html
http://www.latimes.com/travel/la-tr-nps-joshua-tree-national-park-20160530-htmlstory.html,174036,80,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-calculate-the-age-of-cabazon-s-1484003018-htmlstory.html,157612,47,text/html
http://www.latimes.com/travel/deals/la-tr-tc-paris-literary-tour-20170214-story.html,232116,66,text/html
http://www.latimes.com/travel/la-tr-national-park-tips-sg-storygallery.html,223356,61,text/html
http://www.latimes.com/travel/la-tr-ski-seattle-20161211-story.html,246126,76,text/html
http://www.latimes.com/travel/la-tr-nps-american-samoa-20161226-htmlstory.html,361229,79,text/html
http://www.latimes.com/travel/la-tr-redwoods-postcards-mainbar-20140518-story.html,275811,66,text/html
http://www.latimes.com/travel/91878154-132.html,158637,43,text/html
http://www.latimes.com/travel/california/,268850,90,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-bite-into-a-burger-by-the-beach-at-1483653717-htmlstory.html,158500,47,text/html
http://www.latimes.com/travel/deals/la-tr-national-parks-forest-free-admission-20170214-story.html,229474,71,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-slink-into-the-pink-of-the-madonna-1484006252-htmlstory.html,158319,47,text/html
http://www.latimes.com/travel/deals/la-tr-tc-europe-rhine-river-disney-tour-20170214-story.html,228676,67,text/html
http://www.latimes.com/travel/92244636-132.html,164508,49,text/html
http://www.latimes.com/travel/92118731-132.html,160242,45,text/html
http://www.latimes.com/travel/california/la-tr-nps-ptreyes-20160808-snap-story.html,1765879,87,text/html
http://www.latimes.com/travel/deals/92259748-132.html,160888,46,text/html
http://www.latimes.com/travel/deals/91220001-132.html,158727,45,text/html
http://www.latimes.com/travel/la-tr-blue-ridge-main-20160801-snap-story.html,1600342,86,text/html
http://www.latimes.com/travel/la-tr-nps-seneca-falls-20161031-htmlstory.html,1535843,65,text/html
http://www.latimes.com/travel/la-tr-d-postcard-yellowstone-main-20150906-story.html,250328,69,text/html
http://www.latimes.com/travel/california/la-tr-national-parks-west-sg-storygallery.html,247488,51,text/html
http://www.latimes.com/travel/deals/la-tr-hawaii-royal-hawaiian-hotel-anniversary-20170131-story.html,240886,71,text/html
http://www.latimes.com/travel/europe/,246443,74,text/html
http://www.latimes.com/travel/deals/la-tr-cuba-norwegian-expands-sailings-20170207-story.html,228936,68,text/html
http://www.latimes.com/travel/deals/la-tr-tc-tanzania-santa-ana-zoo-tour-20170214-story.html,231594,66,text/html
http://www.latimes.com/travel/la-tr-ski-ogden-utah-20161214-story.html,230233,62,text/html
http://www.latimes.com/travel/deals/la-tr-travel-recommendations-from-la-times-readers-20130425-storygallery.html,149696,63,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-gnaw-beef-or-charge-your-tesla-at-1484008863-htmlstory.html,158507,48,text/html
http://www.latimes.com/travel/la-tr-escape-carefree-photos-20170201-photogallery.html,186588,42,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-caress-disney-hall-in-downtown-1483999691-htmlstory.html,158902,55,text/html
http://www.latimes.com/travel/la-tr-your-next-vacation-storygallery.html,245903,84,text/html
http://www.latimes.com/travel/la-tr-mammoth-mountain-july-fourth-20170211-story.html,215760,70,text/html
http://www.latimes.com/travel/deals/la-tr-hawaii-maui-westin-nanea-ocean-villas-opening-20170208-story.html,237060,69,text/html
http://www.latimes.com/travel/la-tr-cariboo-20170205-story.html,1683986,65,text/html
http://www.latimes.com/travel/la-tr-escape-two-bunch-palms-photos-20170202-photogallery.html,186853,42,text/html
http://www.latimes.com/topic/science/space/astronomical-events/1300801269-topic.html,152445,79,text/html
"http://www.latimes.com/science/sciencenow/la-sci-sn-life-asteroid-ceres-20170216-story,amp.html",62979,46,text/html
http://www.latimes.com/topic/science/space/space-exploration/1300801270-topic.html,180250,102,text/html
http://www.latimes.com/topic/science/scientific-research/13004000-topic.html,153557,83,text/html
http://www.latimes.com/la-bio-amina-khan-staff.html,124071,55,text/html
http://www.latimes.com/topic/science/space/13008000-topic.html,187060,111,text/html
http://www.latimes.com/topic/science/scientific-research/chemistry/13001002-topic.html,169683,82,text/html
http://www.latimes.com/topic/science/space/nasa-ORGOV000098-topic.html,206475,132,text/html
http://www.latimes.com/topic/science/space/european-space-agency-ORGOVV000390-topic.html,179777,93,text/html
http://www.latimes.com/topic/science/space/solar-system/1300801272-topic.html,169069,77,text/html
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-russia-denies-that-intelligence-agents-1487166625-htmlstory.html,160075,50,text/html
"http://www.latimes.com/business/la-fi-ocwen-mortgage-settlement-20170217-story,amp.html",56657,22,text/html
http://www.latimes.com/business/la-fi-navient-lawsuit-20170118-story.html,241682,81,text/html
http://www.latimes.com/business/la-fi-downtown-boom-20161130-story.html,258625,83,text/html
http://www.latimes.com/politics/la-na-pol-trump-flynn-20170213-story.html,249719,80,text/html
http://www.latimes.com/local/california/la-live-updates-oroville-dam-20170212-htmlstory.html,333995,88,text/html
http://www.latimes.com/topic/business/real-estate/federal-housing-administration-ORGOV000258-topic.html,178010,96,text/html
http://www.latimes.com/la-bio-james-rufus-koren-staff.html,124256,55,text/html
http://www.latimes.com/local/lanow/la-me-sb-terror-plot-20170214-story.html,255008,89,text/html
http://www.latimes.com/nation/la-na-immigration-raids-20170213-story.html,246145,78,text/html
http://www.latimes.com/entertainment/music/la-et-ms-grammy-awards-20170212-story.html,272637,62,text/html
http://www.latimes.com/entertainment/movies/la-et-mn-oscars-governors-ball-preview-20170216-story.html,226048,62,text/html
http://www.latimes.com/business/la-fi-fha-premiums-20170126-story.html,323884,86,text/html
http://www.latimes.com/science/la-sci-plastisphere-20131228-story.html,220573,67,text/html
"http://www.latimes.com/science/sciencenow/la-sci-sn-deep-sea-pollution-20170215-story,amp.html",58362,32,text/html
http://www.latimes.com/topic/science/environmental-science/130000208-topic.html,171340,90,text/html
http://www.latimes.com/science/sciencenow/la-sci-sn-paris-climate-goals-20170203-story.html,249489,82,text/html
http://www.latimes.com/la-bio-sean-greene-staff.html,122744,56,text/html
http://www.latimes.com/business/la-fi-kraft-heinz-fullerton-20160913-snap-story.html,241092,77,text/html
http://www.latimes.com/business/technology/la-fi-tn-cafe-x-automation-20170217-story.html,243263,77,text/html
"http://www.latimes.com/business/la-fi-craft-unilever-20170217-story,amp.html",56978,23,text/html
http://www.latimes.com/business/la-fi-tn-zuckerberg-vision-20170217-story.html,237017,80,text/html
http://www.latimes.com/topic/business/consumer-goods-industries/mondelez-international-ORCRP0017762-topic.html,148357,73,text/html
http://www.latimes.com/topic/business/berkshire-hathaway-inc.-ORCRP001814-topic.html,180822,95,text/html
http://www.latimes.com/business/la-fi-tn-snap-shareholder-control-20170214-story.html,228236,73,text/html
http://www.latimes.com/topic/business/financial-business-services/warren-buffett-PEBSL000005-topic.html,183598,103,text/html
http://www.latimes.com/home/la-hm-la-affairs-tom-bartlett-20170215-story.html,235346,63,text/html
http://www.latimes.com/topic/business/media-industry/television-industry/21st-century-fox-ORCRP000008831-topic.html,189781,115,text/html
http://www.latimes.com/health/la-he-zendaya-5q-20160725-snap-story.html,190847,67,text/html
http://www.latimes.com/health/la-he-running-clubs-20160623-snap-story.html,188236,67,text/html
http://www.latimes.com/topic/entertainment/people-01026001767175-topic.html,131695,65,text/html
"http://www.latimes.com/health/la-he-mark-feuerstein-20161227-story,amp.html",52471,23,text/html
http://www.latimes.com/fashion/la-ig-wwd-ivanka-trump-online-discounted-20170215-story.html,225560,72,text/html
http://www.latimes.com/topic/environmental-issues/conservation/national-parks/yosemite-national-park-PLREC000112-topic.html,196958,115,text/html
http://www.latimes.com/health/la-he-wound-care-20160725-snap-story.html,189805,63,text/html
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/american-airlines-PLENT000002-topic.html,188208,109,text/html
http://www.latimes.com/la-bio-hugo-martin-staff.html,124297,55,text/html
"http://www.latimes.com/business/la-fi-travel-briefcase-free-food-20170217-story,amp.html",48701,20,text/html
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/delta-air-lines-ORCRP002110-topic.html,186532,99,text/html
http://www.latimes.com/topic/transportation/air-transportation/los-angeles-international-airport-PLTRA0000070-topic.html,206242,118,text/html
http://www.latimes.com/topic/business/spacex-ORCOM00044-topic.html,192834,106,text/html
http://www.latimes.com/la-bio-samantha-masunaga-staff.html,123828,54,text/html
http://www.latimes.com/business/la-fi-spacex-launch-20170113-story.html,245105,87,text/html
http://www.latimes.com/topic/business/elon-musk-PEBSL000988-topic.html,189656,110,text/html
"http://www.latimes.com/business/la-fi-spacex-launch-20170216-story,amp.html",51973,24,text/html
http://www.latimes.com/bs-ae-step-award-sundance-20170202-story.html,193162,59,text/html
http://www.latimes.com/bal-baltimore-documentary-step-gets-picked-up-at-sundance-20170125-story.html,177046,59,text/html
http://www.latimes.com/visuals/framework/la-me-major-rainstorm-socal-pictures-20170217-photogallery.html,188945,47,text/html
http://www.latimes.com/la-bio-michael-finnegan-staff.html,124289,54,text/html
http://www.latimes.com/opinion/opinion-la/la-oe-spam-pollution-mariana-trench-20170213-story.html,234509,71,text/html
http://www.latimes.com/world/global-development/la-fg-global-trash-20160422-20160421-snap-htmlstory.html,187119,50,text/html
http://www.latimes.com/opinion/opinion-la/la-ol-flynn-trump-special-prosecutor-20170214-story.html,244460,92,text/html
http://www.latimes.com/opinion/livable-city/la-ol-blue-line-delay-expo-line-20170216-story.html,239314,68,text/html
http://www.latimes.com/travel/la-tr-escape-carefree-20170205-story.html,1441878,64,text/html
"http://www.latimes.com/travel/la-tr-airfare-box-20170219-story,amp.html",46637,20,text/html
http://www.latimes.com/la-bio-sonali-kohli-staff.html,124490,55,text/html
http://www.latimes.com/books/jacketcopy/la-ca-jc-books-everywhere-20170217-story.html,259706,69,text/html
http://www.latimes.com/books/,251161,102,text/html
http://www.latimes.com/topic/sports/college-sports/pac-12-conference-ORSPT00000247-topic.html,214626,134,text/html
http://www.latimes.com/topic/sports/college-sports/ucla-bruins-ORSPT000000294-topic.html,211208,129,text/html
http://www.latimes.com/topic/sports/basketball/andy-enfield-PESPT0016652-topic.html,181511,99,text/html
http://www.latimes.com/topic/sports/college-sports/1500000063-topic.html,186379,107,text/html
http://www.latimes.com/topic/sports/college-sports/usc-trojans-ORSPT000001132-topic.html,211962,130,text/html
"http://www.latimes.com/sports/usc/la-sp-usc-ucla-basketball-20170217-story,amp.html",54405,25,text/html
http://www.latimes.com/topic/sports/college-sports/arizona-wildcats-ORSPT00000239-topic.html,190464,111,text/html
